Number of AIs: 5
Playing round 1
- Game 1078:  Winner was: Generous Daddy (['Sophie', 'LazyBones', 'Generous Daddy', 'Mean Daddy'] eminent-domain: True)
- Game 1079:  Winner was: Monopoly Lads (['Sophie', 'LazyBones', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: True)
- Game 1080:  Winner was: Mean Daddy (['Sophie', 'LazyBones', 'Mean Daddy', 'Generous Daddy'] eminent-domain: True)
- Results: [('Generous Daddy', 339), ('Monopoly Lads', 330), ('Sophie', 202), ('Mean Daddy', 188), ('LazyBones', 21)]
- Game 1081:  Winner was: LazyBones (['Monopoly Lads', 'Generous Daddy', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Game 1082:  Winner was: Monopoly Lads (['Monopoly Lads', 'Generous Daddy', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Game 1083:  Winner was: Generous Daddy (['Monopoly Lads', 'Generous Daddy', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1084:  Winner was: Generous Daddy (['Monopoly Lads', 'Generous Daddy', 'LazyBones', 'Sophie'] eminent-domain: False)
- Game 1085:  Winner was: Monopoly Lads (['Monopoly Lads', 'Generous Daddy', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1086:  Winner was: Generous Daddy (['Monopoly Lads', 'Generous Daddy', 'Sophie', 'LazyBones'] eminent-domain: False)
- Game 1087:  Winner was: Generous Daddy (['Monopoly Lads', 'Mean Daddy', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Game 1088:  Winner was: Generous Daddy (['Monopoly Lads', 'Mean Daddy', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Game 1089:  Winner was: Monopoly Lads (['Monopoly Lads', 'Mean Daddy', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1090:  Winner was: Monopoly Lads (['Monopoly Lads', 'Mean Daddy', 'LazyBones', 'Sophie'] eminent-domain: False)
- Results: [('Generous Daddy', 344), ('Monopoly Lads', 334), ('Sophie', 202), ('Mean Daddy', 188), ('LazyBones', 22)]
- Game 1091:  Winner was: Sophie (['Monopoly Lads', 'Mean Daddy', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Game 1092:  Winner was: Monopoly Lads (['Monopoly Lads', 'Mean Daddy', 'Sophie', 'LazyBones'] eminent-domain: False)
- Game 1093:  Winner was: Mean Daddy (['Monopoly Lads', 'LazyBones', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1094:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Game 1095:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Game 1096:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Game 1097:  Winner was: Sophie (['Monopoly Lads', 'LazyBones', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Game 1098:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1099:  Winner was: Generous Daddy (['Monopoly Lads', 'Sophie', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1100:  Winner was: Generous Daddy (['Monopoly Lads', 'Sophie', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 346), ('Monopoly Lads', 339), ('Sophie', 204), ('Mean Daddy', 189), ('LazyBones', 22)]
- Game 1101:  Winner was: Sophie (['Monopoly Lads', 'Sophie', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Game 1102:  Winner was: Mean Daddy (['Monopoly Lads', 'Sophie', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Game 1103:  Winner was: Monopoly Lads (['Monopoly Lads', 'Sophie', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1104:  Winner was: Mean Daddy (['Monopoly Lads', 'Sophie', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1105:  Winner was: Generous Daddy (['Generous Daddy', 'Monopoly Lads', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Game 1106:  Winner was: Monopoly Lads (['Generous Daddy', 'Monopoly Lads', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Game 1107:  Winner was: Mean Daddy (['Generous Daddy', 'Monopoly Lads', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1108:  Winner was: Sophie (['Generous Daddy', 'Monopoly Lads', 'LazyBones', 'Sophie'] eminent-domain: False)
- Game 1109:  Winner was: Monopoly Lads (['Generous Daddy', 'Monopoly Lads', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1110:  Winner was: Generous Daddy (['Generous Daddy', 'Monopoly Lads', 'Sophie', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 348), ('Monopoly Lads', 342), ('Sophie', 206), ('Mean Daddy', 192), ('LazyBones', 22)]
- Game 1111:  Winner was: Generous Daddy (['Generous Daddy', 'Mean Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Game 1112:  Winner was: Sophie (['Generous Daddy', 'Mean Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Game 1113:  Winner was: Generous Daddy (['Generous Daddy', 'Mean Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1114:  Winner was: Sophie (['Generous Daddy', 'Mean Daddy', 'LazyBones', 'Sophie'] eminent-domain: False)
- Game 1115:  Winner was: Monopoly Lads (['Generous Daddy', 'Mean Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1116:  Winner was: Generous Daddy (['Generous Daddy', 'Mean Daddy', 'Sophie', 'LazyBones'] eminent-domain: False)
- Game 1117:  Winner was: Monopoly Lads (['Generous Daddy', 'LazyBones', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1118:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Game 1119:  Winner was: Mean Daddy (['Generous Daddy', 'LazyBones', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1120:  Winner was: Mean Daddy (['Generous Daddy', 'LazyBones', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Results: [('Generous Daddy', 352), ('Monopoly Lads', 344), ('Sophie', 208), ('Mean Daddy', 194), ('LazyBones', 22)]
- Game 1121:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1122:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1123:  Winner was: Monopoly Lads (['Generous Daddy', 'Sophie', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1124:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Game 1125:  Winner was: Monopoly Lads (['Generous Daddy', 'Sophie', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1126:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Game 1127:  Winner was: Sophie (['Generous Daddy', 'Sophie', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1128:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1129:  Winner was: Mean Daddy (['Mean Daddy', 'Monopoly Lads', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Game 1130:  Winner was: Sophie (['Mean Daddy', 'Monopoly Lads', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Results: [('Generous Daddy', 357), ('Monopoly Lads', 346), ('Sophie', 210), ('Mean Daddy', 195), ('LazyBones', 22)]
- Game 1131:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1132:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'LazyBones', 'Sophie'] eminent-domain: False)
- Game 1133:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Game 1134:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'Sophie', 'LazyBones'] eminent-domain: False)
- Game 1135:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Game 1136:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Game 1137:  Winner was: Monopoly Lads (['Mean Daddy', 'Generous Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1138:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'LazyBones', 'Sophie'] eminent-domain: False)
- Game 1139:  Winner was: Sophie (['Mean Daddy', 'Generous Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1140:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'Sophie', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 361), ('Monopoly Lads', 351), ('Sophie', 211), ('Mean Daddy', 195), ('LazyBones', 22)]
- Game 1141:  Winner was: Monopoly Lads (['Mean Daddy', 'LazyBones', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1142:  Winner was: Monopoly Lads (['Mean Daddy', 'LazyBones', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Game 1143:  Winner was: Monopoly Lads (['Mean Daddy', 'LazyBones', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1144:  Winner was: Generous Daddy (['Mean Daddy', 'LazyBones', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Game 1145:  Winner was: Sophie (['Mean Daddy', 'LazyBones', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1146:  Winner was: Generous Daddy (['Mean Daddy', 'LazyBones', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Game 1147:  Winner was: Sophie (['Mean Daddy', 'Sophie', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1148:  Winner was: Monopoly Lads (['Mean Daddy', 'Sophie', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Game 1149:  Winner was: Mean Daddy (['Mean Daddy', 'Sophie', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1150:  Winner was: Generous Daddy (['Mean Daddy', 'Sophie', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 364), ('Monopoly Lads', 355), ('Sophie', 213), ('Mean Daddy', 196), ('LazyBones', 22)]
- Game 1151:  Winner was: Mean Daddy (['Mean Daddy', 'Sophie', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1152:  Winner was: Generous Daddy (['Mean Daddy', 'Sophie', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1153:  Winner was: Monopoly Lads (['LazyBones', 'Monopoly Lads', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1154:  Winner was: Sophie (['LazyBones', 'Monopoly Lads', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Game 1155:  Winner was: Monopoly Lads (['LazyBones', 'Monopoly Lads', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Game 1156:  Winner was: Monopoly Lads (['LazyBones', 'Monopoly Lads', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Game 1157:  Winner was: Monopoly Lads (['LazyBones', 'Monopoly Lads', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Game 1158:  Winner was: Monopoly Lads (['LazyBones', 'Monopoly Lads', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1159:  Winner was: Generous Daddy (['LazyBones', 'Generous Daddy', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1160:  Winner was: Sophie (['LazyBones', 'Generous Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Results: [('Generous Daddy', 366), ('Monopoly Lads', 360), ('Sophie', 215), ('Mean Daddy', 197), ('LazyBones', 22)]
- Game 1161:  Winner was: Mean Daddy (['LazyBones', 'Generous Daddy', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1162:  Winner was: Generous Daddy (['LazyBones', 'Generous Daddy', 'Mean Daddy', 'Sophie'] eminent-domain: False)
- Game 1163:  Winner was: Generous Daddy (['LazyBones', 'Generous Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1164:  Winner was: Generous Daddy (['LazyBones', 'Generous Daddy', 'Sophie', 'Mean Daddy'] eminent-domain: False)
- Game 1165:  Winner was: Mean Daddy (['LazyBones', 'Mean Daddy', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1166:  Winner was: Monopoly Lads (['LazyBones', 'Mean Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: False)
- Game 1167:  Winner was: Mean Daddy (['LazyBones', 'Mean Daddy', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1168:  Winner was: Generous Daddy (['LazyBones', 'Mean Daddy', 'Generous Daddy', 'Sophie'] eminent-domain: False)
- Game 1169:  Winner was: Mean Daddy (['LazyBones', 'Mean Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: False)
- Game 1170:  Winner was: Generous Daddy (['LazyBones', 'Mean Daddy', 'Sophie', 'Generous Daddy'] eminent-domain: False)
- Results: [('Generous Daddy', 371), ('Monopoly Lads', 361), ('Sophie', 215), ('Mean Daddy', 201), ('LazyBones', 22)]
- Game 1171:  Winner was: Monopoly Lads (['LazyBones', 'Sophie', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1172:  Winner was: Monopoly Lads (['LazyBones', 'Sophie', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1173:  Winner was: Generous Daddy (['LazyBones', 'Sophie', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1174:  Winner was: Generous Daddy (['LazyBones', 'Sophie', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1175:  Winner was: Monopoly Lads (['LazyBones', 'Sophie', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1176:  Winner was: Generous Daddy (['LazyBones', 'Sophie', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Game 1177:  Winner was: Sophie (['Sophie', 'Monopoly Lads', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1178:  Winner was: Sophie (['Sophie', 'Monopoly Lads', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Game 1179:  Winner was: Sophie (['Sophie', 'Monopoly Lads', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Game 1180:  Winner was: Monopoly Lads (['Sophie', 'Monopoly Lads', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 374), ('Monopoly Lads', 365), ('Sophie', 218), ('Mean Daddy', 201), ('LazyBones', 22)]
- Game 1181:  Winner was: Generous Daddy (['Sophie', 'Monopoly Lads', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1182:  Winner was: Monopoly Lads (['Sophie', 'Monopoly Lads', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1183:  Winner was: Mean Daddy (['Sophie', 'Generous Daddy', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1184:  Winner was: Sophie (['Sophie', 'Generous Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Game 1185:  Winner was: Monopoly Lads (['Sophie', 'Generous Daddy', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1186:  Winner was: Sophie (['Sophie', 'Generous Daddy', 'Mean Daddy', 'LazyBones'] eminent-domain: False)
- Game 1187:  Winner was: Sophie (['Sophie', 'Generous Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1188:  Winner was: Generous Daddy (['Sophie', 'Generous Daddy', 'LazyBones', 'Mean Daddy'] eminent-domain: False)
- Game 1189:  Winner was: Generous Daddy (['Sophie', 'Mean Daddy', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1190:  Winner was: Sophie (['Sophie', 'Mean Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: False)
- Results: [('Generous Daddy', 377), ('Monopoly Lads', 367), ('Sophie', 222), ('Mean Daddy', 202), ('LazyBones', 22)]
- Game 1191:  Winner was: Generous Daddy (['Sophie', 'Mean Daddy', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1192:  Winner was: Generous Daddy (['Sophie', 'Mean Daddy', 'Generous Daddy', 'LazyBones'] eminent-domain: False)
- Game 1193:  Winner was: Mean Daddy (['Sophie', 'Mean Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: False)
- Game 1194:  Winner was: Generous Daddy (['Sophie', 'Mean Daddy', 'LazyBones', 'Generous Daddy'] eminent-domain: False)
- Game 1195:  Winner was: Generous Daddy (['Sophie', 'LazyBones', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: False)
- Game 1196:  Winner was: Monopoly Lads (['Sophie', 'LazyBones', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: False)
- Game 1197:  Winner was: Generous Daddy (['Sophie', 'LazyBones', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1198:  Winner was: Mean Daddy (['Sophie', 'LazyBones', 'Generous Daddy', 'Mean Daddy'] eminent-domain: False)
- Game 1199:  Winner was: Monopoly Lads (['Sophie', 'LazyBones', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: False)
- Game 1200:  Winner was: Generous Daddy (['Sophie', 'LazyBones', 'Mean Daddy', 'Generous Daddy'] eminent-domain: False)
- Results: [('Generous Daddy', 383), ('Monopoly Lads', 369), ('Sophie', 222), ('Mean Daddy', 204), ('LazyBones', 22)]
Playing round 6
- Game 1201:  Winner was: Generous Daddy (['Monopoly Lads', 'Generous Daddy', 'Mean Daddy', 'LazyBones'] eminent-domain: True)
- Game 1202:  Winner was: Monopoly Lads (['Monopoly Lads', 'Generous Daddy', 'Mean Daddy', 'Sophie'] eminent-domain: True)
- Game 1203:  Winner was: Mean Daddy (['Monopoly Lads', 'Generous Daddy', 'LazyBones', 'Mean Daddy'] eminent-domain: True)
- Game 1204:  Winner was: Monopoly Lads (['Monopoly Lads', 'Generous Daddy', 'LazyBones', 'Sophie'] eminent-domain: True)
- Game 1205:  Winner was: Sophie (['Monopoly Lads', 'Generous Daddy', 'Sophie', 'Mean Daddy'] eminent-domain: True)
- Game 1206:  Winner was: Monopoly Lads (['Monopoly Lads', 'Generous Daddy', 'Sophie', 'LazyBones'] eminent-domain: True)
- Game 1207:  Winner was: Monopoly Lads (['Monopoly Lads', 'Mean Daddy', 'Generous Daddy', 'LazyBones'] eminent-domain: True)
- Game 1208:  Winner was: Sophie (['Monopoly Lads', 'Mean Daddy', 'Generous Daddy', 'Sophie'] eminent-domain: True)
- Game 1209:  Winner was: Generous Daddy (['Monopoly Lads', 'Mean Daddy', 'LazyBones', 'Generous Daddy'] eminent-domain: True)
- Game 1210:  Winner was: Mean Daddy (['Monopoly Lads', 'Mean Daddy', 'LazyBones', 'Sophie'] eminent-domain: True)
- Results: [('Generous Daddy', 385), ('Monopoly Lads', 373), ('Sophie', 224), ('Mean Daddy', 206), ('LazyBones', 22)]
- Game 1211:  Winner was: Monopoly Lads (['Monopoly Lads', 'Mean Daddy', 'Sophie', 'Generous Daddy'] eminent-domain: True)
- Game 1212:  Winner was: Mean Daddy (['Monopoly Lads', 'Mean Daddy', 'Sophie', 'LazyBones'] eminent-domain: True)
- Game 1213:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Generous Daddy', 'Mean Daddy'] eminent-domain: True)
- Game 1214:  Winner was: Generous Daddy (['Monopoly Lads', 'LazyBones', 'Generous Daddy', 'Sophie'] eminent-domain: True)
- Game 1215:  Winner was: Mean Daddy (['Monopoly Lads', 'LazyBones', 'Mean Daddy', 'Generous Daddy'] eminent-domain: True)
- Game 1216:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Mean Daddy', 'Sophie'] eminent-domain: True)
- Game 1217:  Winner was: Monopoly Lads (['Monopoly Lads', 'LazyBones', 'Sophie', 'Generous Daddy'] eminent-domain: True)
- Game 1218:  Winner was: Sophie (['Monopoly Lads', 'LazyBones', 'Sophie', 'Mean Daddy'] eminent-domain: True)
- Game 1219:  Winner was: Sophie (['Monopoly Lads', 'Sophie', 'Generous Daddy', 'Mean Daddy'] eminent-domain: True)
- Game 1220:  Winner was: Generous Daddy (['Monopoly Lads', 'Sophie', 'Generous Daddy', 'LazyBones'] eminent-domain: True)
- Results: [('Generous Daddy', 387), ('Monopoly Lads', 377), ('Sophie', 226), ('Mean Daddy', 208), ('LazyBones', 22)]
- Game 1221:  Winner was: Sophie (['Monopoly Lads', 'Sophie', 'Mean Daddy', 'Generous Daddy'] eminent-domain: True)
- Game 1222:  Winner was: Mean Daddy (['Monopoly Lads', 'Sophie', 'Mean Daddy', 'LazyBones'] eminent-domain: True)
- Game 1223:  Winner was: Generous Daddy (['Monopoly Lads', 'Sophie', 'LazyBones', 'Generous Daddy'] eminent-domain: True)
- Game 1224:  Winner was: Monopoly Lads (['Monopoly Lads', 'Sophie', 'LazyBones', 'Mean Daddy'] eminent-domain: True)
- Game 1225:  Winner was: Generous Daddy (['Generous Daddy', 'Monopoly Lads', 'Mean Daddy', 'LazyBones'] eminent-domain: True)
- Game 1226:  Winner was: Sophie (['Generous Daddy', 'Monopoly Lads', 'Mean Daddy', 'Sophie'] eminent-domain: True)
- Game 1227:  Winner was: Mean Daddy (['Generous Daddy', 'Monopoly Lads', 'LazyBones', 'Mean Daddy'] eminent-domain: True)
- Game 1228:  Winner was: Sophie (['Generous Daddy', 'Monopoly Lads', 'LazyBones', 'Sophie'] eminent-domain: True)
- Game 1229:  Winner was: Mean Daddy (['Generous Daddy', 'Monopoly Lads', 'Sophie', 'Mean Daddy'] eminent-domain: True)
- Game 1230:  Winner was: Sophie (['Generous Daddy', 'Monopoly Lads', 'Sophie', 'LazyBones'] eminent-domain: True)
- Results: [('Generous Daddy', 389), ('Monopoly Lads', 378), ('Sophie', 230), ('Mean Daddy', 211), ('LazyBones', 22)]
- Game 1231:  Winner was: Mean Daddy (['Generous Daddy', 'Mean Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: True)
- Game 1232:  Winner was: Sophie (['Generous Daddy', 'Mean Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: True)
- Game 1233:  Winner was: Monopoly Lads (['Generous Daddy', 'Mean Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: True)
- Game 1234:  Winner was: Generous Daddy (['Generous Daddy', 'Mean Daddy', 'LazyBones', 'Sophie'] eminent-domain: True)
- Game 1235:  Winner was: Sophie (['Generous Daddy', 'Mean Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: True)
- Game 1236:  Winner was: Generous Daddy (['Generous Daddy', 'Mean Daddy', 'Sophie', 'LazyBones'] eminent-domain: True)
- Game 1237:  Winner was: Monopoly Lads (['Generous Daddy', 'LazyBones', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: True)
- Game 1238:  Winner was: Monopoly Lads (['Generous Daddy', 'LazyBones', 'Monopoly Lads', 'Sophie'] eminent-domain: True)
- Game 1239:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: True)
- Game 1240:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Mean Daddy', 'Sophie'] eminent-domain: True)
- Results: [('Generous Daddy', 393), ('Monopoly Lads', 381), ('Sophie', 232), ('Mean Daddy', 212), ('LazyBones', 22)]
- Game 1241:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Sophie', 'Monopoly Lads'] eminent-domain: True)
- Game 1242:  Winner was: Generous Daddy (['Generous Daddy', 'LazyBones', 'Sophie', 'Mean Daddy'] eminent-domain: True)
- Game 1243:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'Monopoly Lads', 'Mean Daddy'] eminent-domain: True)
- Game 1244:  Winner was: Monopoly Lads (['Generous Daddy', 'Sophie', 'Monopoly Lads', 'LazyBones'] eminent-domain: True)
- Game 1245:  Winner was: Monopoly Lads (['Generous Daddy', 'Sophie', 'Mean Daddy', 'Monopoly Lads'] eminent-domain: True)
- Game 1246:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'Mean Daddy', 'LazyBones'] eminent-domain: True)
- Game 1247:  Winner was: Sophie (['Generous Daddy', 'Sophie', 'LazyBones', 'Monopoly Lads'] eminent-domain: True)
- Game 1248:  Winner was: Generous Daddy (['Generous Daddy', 'Sophie', 'LazyBones', 'Mean Daddy'] eminent-domain: True)
- Game 1249:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'Generous Daddy', 'LazyBones'] eminent-domain: True)
- Game 1250:  Winner was: Sophie (['Mean Daddy', 'Monopoly Lads', 'Generous Daddy', 'Sophie'] eminent-domain: True)
- Results: [('Generous Daddy', 398), ('Monopoly Lads', 384), ('Sophie', 234), ('Mean Daddy', 212), ('LazyBones', 22)]
- Game 1251:  Winner was: Generous Daddy (['Mean Daddy', 'Monopoly Lads', 'LazyBones', 'Generous Daddy'] eminent-domain: True)
- Game 1252:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'LazyBones', 'Sophie'] eminent-domain: True)
- Game 1253:  Winner was: Sophie (['Mean Daddy', 'Monopoly Lads', 'Sophie', 'Generous Daddy'] eminent-domain: True)
- Game 1254:  Winner was: Monopoly Lads (['Mean Daddy', 'Monopoly Lads', 'Sophie', 'LazyBones'] eminent-domain: True)
- Game 1255:  Winner was: Monopoly Lads (['Mean Daddy', 'Generous Daddy', 'Monopoly Lads', 'LazyBones'] eminent-domain: True)
- Game 1256:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'Monopoly Lads', 'Sophie'] eminent-domain: True)
- Game 1257:  Winner was: Monopoly Lads (['Mean Daddy', 'Generous Daddy', 'LazyBones', 'Monopoly Lads'] eminent-domain: True)
- Game 1258:  Winner was: Generous Daddy (['Mean Daddy', 'Generous Daddy', 'LazyBones', 'Sophie'] eminent-domain: True)
- Game 1259:  Winner was: Monopoly Lads (['Mean Daddy', 'Generous Daddy', 'Sophie', 'Monopoly Lads'] eminent-domain: True)
- Game 1260:  Winner was: Sophie (['Mean Daddy', 'Generous Daddy', 'Sophie', 'LazyBones'] eminent-domain: True)
- Results: [('Generous Daddy', 401), ('Monopoly Lads', 389), ('Sophie', 236), ('Mean Daddy', 212), ('LazyBones', 22)]
- Game 1261:  Winner was: Mean Daddy (['Mean Daddy', 'LazyBones', 'Monopoly Lads', 'Generous Daddy'] eminent-domain: True)
- Game 1262:  Winner was: Monopoly Lads (['Mean Daddy', 'LazyBones', 'Monopoly Lads', 'Sophie'] eminent-domain: True)
- Game 1263:  Winner was: Monopoly Lads (['Mean Daddy', 'LazyBones', 'Generous Daddy', 'Monopoly Lads'] eminent-domain: True)
- Game 1264:  Winner was: Sophie (['Mean Daddy', 'LazyBones', 'Generous Daddy', 'Sophie'] eminent-domain: True)
